trial,N,n,p,K,plsi_err,plsi_acc,splsi_err,splsi_acc,slda_err,slda_acc,plsi_time,splsi_time,slda_time,spatial_lambd,seed,regens,splsi_iters
12,30,1000,30,5,12.440133980430584,0.626,6.814711975702082,0.836,19.46846000383576,0.345,0.0231306552886962,238.58033871650696,145.48482489585876,0.040427358889786,,,
13,30,1000,30,5,13.839103067887049,0.589,7.272107212265416,0.862,20.45700497896067,0.345,0.0227935314178466,233.6746528148651,143.75531101226807,0.040427358889786,,,
14,30,1000,30,5,15.89936142333257,0.408,8.006346192128673,0.78,19.322249385775937,0.362,0.0228734016418457,489.4391233921051,144.10783052444458,0.0299461917702118,,,
15,30,1000,30,5,15.369474959129228,0.48,7.95191863523538,0.837,19.079197798578345,0.376,0.0227487087249755,157.57986903190613,142.5934636592865,0.040427358889786,,,
16,30,1000,30,5,13.854386858809702,0.563,7.112143723043089,0.782,19.44119447679189,0.399,0.0225999355316162,315.93480467796326,145.07495951652527,0.040427358889786,,,
17,30,1000,30,5,18.208500542693855,0.377,6.9488558024806135,0.873,20.86714446746383,0.375,0.0230805873870849,144.34366130828855,142.0425624847412,0.040427358889786,,,
18,30,1000,30,5,17.15947363870074,0.452,7.954017070666296,0.891,20.277231870350217,0.348,0.022994041442871,254.24199891090393,144.16650676727295,0.040427358889786,,,
19,30,1000,30,5,16.629752127284036,0.368,7.874417488554272,0.63,19.846395359087374,0.281,0.0229837894439697,265.7596080303192,143.7396912574768,0.040427358889786,,,
20,30,1000,30,5,14.762693197396413,0.507,9.325967610766943,0.88,18.78376505620664,0.419,0.0227589607238769,266.9734945297241,142.96373915672302,0.040427358889786,,,
21,30,1000,30,5,15.447585236881276,0.474,7.825129133855379,0.806,20.298813508821457,0.26,0.0227801799774169,229.349773645401,140.77351307868958,0.040427358889786,,,
22,30,1000,30,5,16.453908679957483,0.367,9.02276543227926,0.789,19.521224388488307,0.308,0.0227918624877929,538.0432231426239,143.22506880760193,0.040427358889786,,,
23,30,1000,30,5,15.597702993486994,0.429,7.582910091599429,0.742,20.265712987870717,0.331,0.022855520248413,191.37994122505188,143.49948048591614,0.040427358889786,,,
24,30,1000,30,5,15.56881608790394,0.441,7.966840977718129,0.921,20.962999193930315,0.27,0.0227210521697998,544.2717552185059,143.95429182052612,0.040427358889786,,,
25,30,1000,30,5,17.030503326445547,0.364,7.8971317383622255,0.725,22.279932397160124,0.239,0.0229043960571289,525.3665235042572,143.93608474731445,0.040427358889786,,,
26,30,1000,30,5,16.89130092428798,0.379,7.514502739465041,0.925,20.34292375815148,0.307,0.022921085357666,519.5455226898193,144.1678111553192,0.040427358889786,,,
27,30,1000,30,5,16.946304447201125,0.433,6.938538952583003,0.881,21.951571567936373,0.295,0.022681713104248,363.3827123641968,144.25561833381653,0.040427358889786,,,
28,30,1000,30,5,16.18733216227068,0.447,7.11698659713897,0.901,19.151623190771947,0.415,0.0228474140167236,233.64604473114017,143.18735027313232,0.040427358889786,,,
29,30,1000,30,5,16.305088711128548,0.497,7.197254161256139,0.806,20.95090679367497,0.327,0.0227787494659423,243.46674275398257,143.99285435676575,0.040427358889786,,,
30,30,1000,30,5,13.764273516947862,0.536,7.182579541013525,0.881,20.44631389648895,0.331,0.0232453346252441,201.41303253173828,143.6036205291748,0.040427358889786,,,
31,30,1000,30,5,16.103703093392,0.5,8.030680002994165,0.806,20.90879675297119,0.337,0.022815465927124,243.61465334892273,141.47085690498352,0.040427358889786,,,
32,30,1000,30,5,14.315707156580611,0.512,6.412327129233115,0.86,20.12280578954252,0.357,0.0229382514953613,305.84302043914795,144.49099397659302,0.040427358889786,,,
33,30,1000,30,5,16.543079492442438,0.505,7.307032158198655,0.923,21.96166059119643,0.385,0.0227715969085693,275.29749608039856,143.77149295806885,0.040427358889786,,,
34,30,1000,30,5,15.836137082025072,0.413,8.487402929597192,0.727,21.23540098979128,0.236,0.022968053817749,270.7415990829468,141.58803629875183,0.040427358889786,,,
35,30,1000,30,5,15.67409385883058,0.407,7.410770533194313,0.807,19.45117908969891,0.353,0.0227253437042236,477.1461524963379,144.14443731307983,0.040427358889786,,,
36,30,1000,30,5,16.9692735821759,0.392,8.58736303642172,0.773,18.142272540675226,0.424,0.0228931903839111,379.43692898750305,143.19344758987427,0.040427358889786,,,
37,30,1000,30,5,15.610243463002275,0.417,7.74241290772609,0.772,19.5725529969528,0.315,0.0229849815368652,254.33422327041623,142.7607786655426,0.040427358889786,,,
38,30,1000,30,5,15.549881317740224,0.595,6.752408184178833,0.864,19.409720406983546,0.501,0.0226306915283203,204.80868363380432,143.84616351127625,0.040427358889786,,,
39,30,1000,30,5,16.636327604488844,0.446,7.766324222607629,0.919,18.51155679020608,0.483,0.0228426456451416,261.224858045578,142.5739142894745,0.040427358889786,,,
40,30,1000,30,5,15.827787458346496,0.494,7.218376468607555,0.825,21.052163910705847,0.315,0.0229604244232177,337.4214336872101,143.30831575393677,0.0299461917702118,,,
41,30,1000,30,5,16.716162903890172,0.466,7.380831853469647,0.885,19.84442839214057,0.398,0.0225605964660644,403.5741844177246,143.1527271270752,0.040427358889786,,,
42,30,1000,30,5,15.061289781039669,0.423,8.352910155535016,0.805,18.756126612709934,0.34,0.0229163169860839,315.9478545188904,143.00684928894043,0.040427358889786,,,
43,30,1000,30,5,18.58780636540897,0.377,7.679610425377966,0.745,19.20593148502035,0.378,0.0227859020233154,199.260559797287,143.64490914344788,0.040427358889786,,,
44,30,1000,30,5,15.264724648438431,0.503,6.707733682681826,0.846,21.117982625843535,0.346,0.0229609012603759,741.6155428886414,145.03068375587463,0.040427358889786,,,
45,30,1000,30,5,15.852070361983788,0.482,7.920294211893842,0.744,20.157324476790045,0.347,0.0230169296264648,209.02061939239505,143.83955836296082,0.0545769345012111,,,
46,30,1000,30,5,17.119625338907206,0.383,7.970219817314005,0.734,23.128071944953977,0.252,0.0231022834777832,258.03318452835083,143.42924642562866,0.040427358889786,,,
47,30,1000,30,5,16.985148480084394,0.452,8.962836359807364,0.877,17.761394967778138,0.518,0.0229303836822509,314.23642921447754,143.92997312545776,0.0299461917702118,,,
48,30,1000,30,5,15.992297632122316,0.45,8.513045158756704,0.878,19.674127656224627,0.347,0.0227768421173095,209.73815751075745,142.75205874443054,0.040427358889786,,,
49,30,1000,30,5,15.715005373564091,0.454,8.70384678005929,0.919,20.582958270291197,0.285,0.0230610370635986,285.8845748901367,141.65206122398376,0.0299461917702118,,,
0,200,1000,20,3,5.410553015492267,0.897,2.657172422582423,0.974,16.673914893609037,0.51,0.0211772918701171,44.52550148963928,88.79650235176086,0.0121713932917591,,,
1,200,1000,20,3,4.683237562599196,0.862,2.5247051914191885,0.887,14.416588463021004,0.622,0.0214631557464599,42.420395612716675,89.18769001960754,0.0164313809438748,,,
2,200,1000,20,3,5.17142781788036,0.94,2.307453591115077,0.934,16.92056603952978,0.558,0.0215756893157959,27.63654112815857,89.15220355987549,0.0164313809438748,,,
3,200,1000,20,3,4.935065550668601,0.937,2.6319478083226797,0.956,16.82498785864295,0.515,0.0211608409881591,21.479794025421143,88.73572587966919,0.0164313809438748,,,
4,200,1000,20,3,5.17228383667994,0.89,2.6093762714744804,0.878,15.28038473640586,0.575,0.0212271213531494,44.0508496761322,89.03964710235596,0.0164313809438748,,,
5,200,1000,20,3,5.744099287812783,0.862,2.6688827661408254,0.912,15.104183192874968,0.596,0.0213289260864257,38.71636152267456,89.39593839645386,0.0121713932917591,,,
6,200,1000,20,3,5.350756375451058,0.859,3.459714303604459,0.864,14.675826364771988,0.595,0.0213532447814941,31.64508485794067,89.67554426193237,0.0121713932917591,,,
7,200,1000,20,3,5.154470621027625,0.977,2.596555982893036,0.993,15.977223276892012,0.661,0.0213191509246826,17.55806541442871,88.94524574279785,0.0164313809438748,,,
8,200,1000,20,3,3.882011180548589,0.798,2.416491282136501,0.85,17.936824557912665,0.434,0.0212011337280273,19.41748809814453,90.41480708122252,0.0121713932917591,,,
9,200,1000,20,3,5.39773200952443,0.874,2.5832085038461066,0.921,15.526656498757278,0.605,0.0212540626525878,26.136664867401123,88.33210849761963,0.0121713932917591,,,
10,200,1000,20,3,4.823036495365807,0.933,2.4726755796701605,0.942,17.583985184459415,0.439,0.0217180252075195,17.80970525741577,88.86610555648804,0.0164313809438748,,,
11,200,1000,20,3,4.217907545011553,0.942,2.3767466302904388,0.936,14.346945904906253,0.618,0.0213348865509033,26.796788930892944,89.2392520904541,0.0164313809438748,,,
12,200,1000,20,3,5.398814412880367,0.893,2.7664345919008,0.956,16.572671497452504,0.467,0.0216238498687744,53.18006372451782,88.92462420463562,0.0121713932917591,,,
13,200,1000,20,3,5.663793008493784,0.818,2.4318922126020324,0.869,16.311892369910343,0.447,0.021320104598999,22.485434532165527,88.68312668800354,0.0121713932917591,,,
14,200,1000,20,3,4.632282208277927,0.96,2.030189172419228,0.967,17.32112029687857,0.458,0.0213301181793212,17.34848928451538,89.52334594726562,0.0121713932917591,,,
15,200,1000,20,3,5.436942913600609,0.914,3.0597476072830467,0.904,18.146770605595343,0.458,0.0215203762054443,38.677029848098755,89.30993556976318,0.0164313809438748,,,
16,200,1000,20,3,5.220071605807869,0.933,2.647388447529533,0.989,15.32520929670171,0.667,0.0210461616516113,17.230767011642456,88.93437767028809,0.0164313809438748,,,
17,200,1000,20,3,5.038599131480272,0.855,3.068439781864872,0.89,14.144716319249742,0.58,0.0211451053619384,36.69106698036194,89.13415956497192,0.0121713932917591,,,
18,200,1000,20,3,5.153264291621216,0.938,2.6461156314505883,0.958,15.63893682239267,0.651,0.0214335918426513,19.752042055130005,88.83957815170288,0.0164313809438748,,,
19,200,1000,20,3,4.616799615228783,0.931,2.477900109121583,0.945,14.766364569491143,0.603,0.0215795040130615,18.64616847038269,88.63182973861694,0.0121713932917591,,,
20,200,1000,20,3,4.830621255914883,0.941,2.1006666193304473,0.957,15.655287656406028,0.611,0.0211176872253417,33.16677284240723,89.54347395896912,0.0121713932917591,,,
21,200,1000,20,3,5.206036547746692,0.95,2.6708676820051815,0.989,15.301434250165384,0.664,0.0214564800262451,40.76193571090698,89.05257821083069,0.0164313809438748,,,
22,200,1000,20,3,4.085186194243239,0.911,2.2105919754893133,0.897,15.40808371847007,0.578,0.0214388370513916,27.24109411239624,88.27962875366211,0.0164313809438748,,,
23,200,1000,20,3,4.631930961570495,0.868,3.0695845746229207,0.893,16.20255933599858,0.484,0.0214016437530517,32.230247259140015,87.9130597114563,0.0164313809438748,,,
24,200,1000,20,3,4.837509193759951,0.971,2.2494837440038995,0.99,18.709343182502867,0.473,0.021693468093872,22.90472388267517,89.60809564590454,0.0121713932917591,,,
25,200,1000,20,3,4.266649985580935,0.907,2.3091964836916854,0.918,15.270933085390515,0.613,0.0216331481933593,21.24279522895813,90.26059412956238,0.0121713932917591,,,
26,200,1000,20,3,4.8591766714650415,0.917,2.3024099751171394,0.924,16.569645128688194,0.616,0.0214555263519287,16.02957248687744,89.21236729621887,0.0164313809438748,,,
27,200,1000,20,3,4.474087554728161,0.829,2.0459510532994547,0.908,14.969194002006155,0.587,0.0216548442840576,26.0692355632782,87.94043636322021,0.0121713932917591,,,
28,200,1000,20,3,4.418443022705615,0.957,2.7731821972776345,0.977,16.02096485837833,0.682,0.0211496353149414,23.16767930984497,88.98713803291321,0.022182364274231,,,
29,200,1000,20,3,4.655987749615601,0.934,2.558906882344366,0.978,15.552221578410927,0.534,0.0214135646820068,23.227307319641113,88.63699007034302,0.0121713932917591,,,
30,200,1000,20,3,5.271883383384605,0.84,2.3363394216579416,0.894,15.29270297005042,0.622,0.0210261344909667,28.74213933944702,89.00614714622498,0.0164313809438748,,,
31,200,1000,20,3,4.2419534156388785,0.919,2.9881040893493314,0.943,14.91867647086289,0.606,0.0213587284088134,21.96383166313171,89.6762387752533,0.022182364274231,,,
32,200,1000,20,3,4.569897908350365,0.905,2.785372063413578,0.911,17.029278244650676,0.501,0.0212147235870361,33.840412855148315,89.43815040588379,0.022182364274231,,,
33,200,1000,20,3,4.24221891775794,0.874,1.9199017708177075,0.906,16.830795030922772,0.449,0.0213475227355957,22.01334571838379,89.93200635910034,0.0121713932917591,,,
34,200,1000,20,3,4.01762851310246,0.957,2.548503960526235,0.989,14.094224706377272,0.611,0.0213038921356201,20.03685522079468,88.26006960868835,0.0164313809438748,,,
35,200,1000,20,3,5.9739508545747055,0.914,3.1367064372400866,0.914,14.846005962623192,0.609,0.0214169025421142,32.587562084198,88.86938142776489,0.0164313809438748,,,
36,200,1000,20,3,4.66614722907581,0.901,2.034318892144289,0.948,17.901239412748318,0.473,0.0213267803192138,32.78116774559021,88.51189994812012,0.0121713932917591,,,
37,200,1000,20,3,4.374920462363234,0.984,2.0953901076407018,0.997,14.726717981730763,0.679,0.0213310718536376,15.988304376602173,89.96779251098633,0.0164313809438748,,,
38,200,1000,20,3,4.8441359755429545,0.953,2.519939285712678,0.989,15.58379390409378,0.639,0.0211932659149169,29.87333583831787,89.05254030227661,0.0121713932917591,,,
39,200,1000,20,3,5.482587684827274,0.94,2.4474751633066245,0.962,15.720351501207356,0.639,0.0215344429016113,23.894331455230713,89.31438565254211,0.0164313809438748,,,
40,200,1000,20,3,4.1141926480849556,0.853,2.453427167514301,0.881,14.871650185346384,0.577,0.0210254192352294,25.935561180114743,89.27845931053162,0.0164313809438748,,,
41,200,1000,20,3,3.769508211247063,0.938,1.8233702270628505,0.947,16.472271283034193,0.474,0.0211596488952636,34.22533369064331,88.22717952728271,0.0121713932917591,,,
42,200,1000,20,3,4.076563694391435,0.889,3.744270452654903,0.891,18.092625265099784,0.442,0.0215003490447998,17.222736597061157,87.61694097518921,0.022182364274231,,,
43,200,1000,20,3,4.717124939204157,0.907,2.656250025283597,0.96,16.012409742263046,0.589,0.0211901664733886,51.36231207847595,88.8249146938324,0.0121713932917591,,,
44,200,1000,20,3,5.912820594571758,0.877,2.533546251384714,0.88,16.787489881456814,0.603,0.0215833187103271,32.63818621635437,88.85374784469604,0.0121713932917591,,,
45,200,1000,20,3,5.173191872317156,0.952,2.6174774185798633,0.993,18.55607061070857,0.458,0.0213520526885986,40.38515877723694,88.40555310249329,0.0121713932917591,,,
46,200,1000,20,3,5.621252089856914,0.855,2.6159381967086275,0.862,15.836220589776843,0.549,0.0216639041900634,38.058571577072144,89.89051008224487,0.0121713932917591,,,
47,200,1000,20,3,4.448014345265743,0.96,2.679339181623428,0.996,15.173184987619212,0.649,0.0215189456939697,23.22642421722412,89.54030513763428,0.0164313809438748,,,
48,200,1000,20,3,5.353582150461154,0.956,2.3613122721807436,0.986,19.07732179707212,0.477,0.0212152004241943,36.7956337928772,89.51521515846252,0.0164313809438748,,,
49,200,1000,20,3,5.1942017459970815,0.949,2.761605811365861,0.975,14.51896568596912,0.65,0.0215458869934082,30.019619941711422,89.63983106613159,0.0121713932917591,,,
0,30,1000,1000,3,17.885927362309555,0.424,6.2236566020775115,0.949,24.65832991149228,0.329,0.266082763671875,132.83949160575867,92.418869972229,0.0049469667395251,,,
1,30,1000,1000,3,17.988853757120403,0.434,8.98018819454958,0.88,25.25302967216788,0.325,0.2677180767059326,182.2574291229248,91.31304597854614,0.0049469667395251,,,
2,30,1000,1000,3,16.656816853889104,0.535,8.614968521977932,0.915,24.564138314009806,0.36,0.2703595161437988,147.09342861175537,90.79993867874146,0.0049469667395251,,,
3,30,1000,1000,3,18.59935307772411,0.361,8.191628998892341,0.809,22.90747275215299,0.337,0.272484540939331,183.5829725265503,89.71156525611877,0.0049469667395251,,,
4,30,1000,1000,3,16.95895782478928,0.543,7.771729658701147,0.889,25.658607853654363,0.369,0.2726595401763916,126.69865250587463,91.14457893371582,0.0049469667395251,,,
5,30,1000,1000,3,18.237442205707428,0.494,8.133685080863764,0.909,26.19772836020656,0.332,0.2724568843841553,155.33414793014526,90.54029750823976,0.0049469667395251,,,
6,30,1000,1000,3,16.700014608438767,0.561,7.292017398987035,0.817,25.07677469061158,0.299,0.2719385623931885,107.15608072280884,91.5893201828003,0.0049469667395251,,,
7,30,1000,1000,3,19.68813880669465,0.353,7.939299489908545,0.85,25.302740170086743,0.323,0.2746849060058594,189.638325214386,90.30598950386047,0.0049469667395251,,,
8,30,1000,1000,3,16.96376495644947,0.535,8.180138328316117,0.863,25.651689324510578,0.327,0.2688045501708984,169.2303626537323,90.50169491767883,0.0049469667395251,,,
9,30,1000,1000,3,17.229524655810305,0.48,6.750581072356413,0.862,25.635715145000137,0.351,0.2730882167816162,148.99831318855286,91.08576273918152,0.0049469667395251,,,
10,30,1000,1000,3,16.097714051280086,0.564,7.922814084717436,0.871,25.99717458340539,0.325,0.2728822231292724,86.8523895740509,91.2914218902588,0.0049469667395251,,,
11,30,1000,1000,3,18.569917221471915,0.411,10.743552709596743,0.823,23.355692963734217,0.368,0.2703328132629394,169.65682005882263,91.6524257659912,0.0049469667395251,,,
12,30,1000,1000,3,18.011930794535807,0.441,7.694607444261712,0.883,23.93121449802644,0.332,0.2721047401428222,149.9953727722168,90.7750072479248,0.0036644198070556,,,
13,30,1000,1000,3,16.763152625483485,0.526,7.134372059230145,0.814,24.11484806364336,0.341,0.2729055881500244,150.55689334869385,91.08148241043092,0.0049469667395251,,,
14,30,1000,1000,3,16.66159649029235,0.551,8.223085615995503,0.872,24.99848045143851,0.343,0.2704129219055176,120.12337589263916,89.75338625907898,0.0049469667395251,,,
15,30,1000,1000,3,16.630514587208385,0.56,8.15635909394011,0.842,24.36469075994585,0.388,0.2689499855041504,117.7333652973175,89.14907932281494,0.0036644198070556,,,
16,30,1000,1000,3,17.395362548041046,0.399,7.583015588144297,0.851,22.333440290497258,0.362,0.2691974639892578,208.43911051750183,90.49849343299866,0.0049469667395251,,,
17,30,1000,1000,3,17.507984128888793,0.543,7.50094112654441,0.851,26.125356071002702,0.359,0.2719640731811523,94.67342519760132,90.0596182346344,0.0049469667395251,,,
18,30,1000,1000,3,17.19890658068494,0.427,7.964768289633664,0.896,23.28582134303219,0.359,0.261702299118042,142.34999918937683,90.2006652355194,0.0036644198070556,,,
19,30,1000,1000,3,17.573015661100843,0.553,5.839272316613142,0.925,26.46026446520728,0.34,0.2718195915222168,117.19116234779358,89.37597107887268,0.0036644198070556,,,
